;$I_{2928}$;$I_{3351}$;$I_{3725}$;$\overline{I}_{3800\text{–}2500}$;$\Sigma I_{p,\ 3800\text{–}2500}$;$\overline{I}_{2928 \pm 32}$;$\overline{I}_{3351 \pm 32}$;$\overline{I}_{3725 \pm 32}$;$\log I_{2928}$;$(I_{2928})^{-1}$;$\log I_{3351}$;$(I_{3351})^{-1}$;$\log I_{3725}$;$(I_{3725})^{-1}$;$\log \overline{I}_{3800\text{–}2500}$;$(\overline{I}_{3800\text{–}2500})^{-1}$;$\log \Sigma I_{p,\ 3800\text{–}2500}$;$(\Sigma I_{p,\ 3800\text{–}2500})^{-1}$;$\log \overline{I}_{2928 \pm 32}$;$(\overline{I}_{2928 \pm 32})^{-1}$;$\log \overline{I}_{3351 \pm 32}$;$(\overline{I}_{3351 \pm 32})^{-1}$;$\log \overline{I}_{3725 \pm 32}$;$(\overline{I}_{3725 \pm 32})^{-1}$;$\frac{I_{2928}}{I_{3351}}$;$\frac{I_{2928}}{I_{3725}}$;$\frac{I_{2928}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{2928}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{2928}}{\overline{I}_{3351 \pm 32}}$;$\frac{I_{2928}}{\overline{I}_{3725 \pm 32}}$;$\frac{I_{3351}}{I_{3725}}$;$\frac{I_{3351}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{3351}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{3351}}{\overline{I}_{2928 \pm 32}}$;$\frac{I_{3351}}{\overline{I}_{3725 \pm 32}}$;$\frac{I_{3725}}{\overline{I}_{3800\text{–}2500}}$;$\frac{I_{3725}}{\Sigma I_{p,\ 3800\text{–}2500}}$;$\frac{I_{3725}}{\overline{I}_{2928 \pm 32}}$;$\frac{I_{3725}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{2928 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{3800\text{–}2500}}{\overline{I}_{3725 \pm 32}}$;$\frac{\overline{I}_{2928 \pm 32}}{\overline{I}_{3351 \pm 32}}$;$\frac{\overline{I}_{2928 \pm 32}}{\overline{I}_{3725 \pm 32}}$;$\frac{\overline{I}_{3351 \pm 32}}{\overline{I}_{3725 \pm 32}}$;Split;Fraction_hue;Fraction_grouped_hue;Class
division_10_size_bulk;0.3731175354986714;1.0;5.543367841802371e-05;0.4829934918443402;1.3731729691770893;0.3748720118355622;0.9726063672767514;0.0045468488779675;-0.9858618003990752;2.68012061846276;0.0;1.0;-9.800323235232968;18039.57501176505;-0.7277520998627053;2.0704212725132978;0.3171240978584936;0.7282403764467318;-0.981170613040266;2.6675771154626786;-0.027775834378779687;1.0281651793005935;-5.393320840238641;219.932535001474;0.3731175354986714;6730.88176983319;0.7725104826441848;0.2717192545104293;0.38362645778618704;82.06068543572526;18039.57501176505;2.0704212725132978;0.7282403764467318;2.6675771154626786;219.932535001474;0.00011477106701033759;4.036904283896866e-05;0.00014787361197383744;5.699497790995879e-05;1.2884223857613717;0.4965970901431558;106.2259830505395;0.38543034926368497;82.44655186409776;213.90778391375062;Train;$> 0$;$d > 5$;2
division_10_size_70;0.4507762248466581;1.0;0.0016601319932912;0.4892449572534648;1.4524363568399492;0.4447728978424105;0.998619298462316;0.0040108153786184;-0.7967842381215596;2.218395613788578;0.0;1.0;-6.400858165743915;602.3617423440572;-0.7148919798546963;2.0439658808418266;0.373242392494776;0.6884983257894272;-0.8101914690118286;2.248338432604575;-0.0013816555843222964;1.0013826105101413;-5.51876072201987;249.3258616018543;0.4507762248466581;271.5303522059095;0.9213712234812528;0.3103586761126025;0.4513994727928529;112.39017064952424;602.3617423440572;2.0439658808418266;0.6884983257894272;2.248338432604575;249.3258616018543;0.0033932531519811453;0.0011429980979704556;0.0037325385637130455;0.0016624273092333464;1.0999882403509473;0.4899213924733971;121.98142050158249;0.4453878455255934;110.89338597171252;248.98161700135623;Test;$< 70$;$d > 5$;2
division_10_size_50;0.3592856127199241;1.0;0.0008489163378844;0.4737741535428641;1.3601345290578084;0.361664413373143;0.9711533284453542;0.0042262741633756;-1.0236376281917348;2.78330098561318;0.0;1.0;-7.071549918458563;1177.9723812267748;-0.747024540153488;2.1107103300634704;0.307583613280715;0.7352213907051676;-1.017038531999769;2.7649941852815414;-0.029270915386227236;1.029703519217531;-5.466434486507922;236.61503284994703;0.3592856127199241;423.22852875620976;0.7583478542111272;0.2641544678443008;0.3699576598219328;85.0123770562382;1177.9723812267748;2.1107103300634704;0.7352213907051676;2.7649941852815414;236.61503284994703;0.0017918164837322545;0.0006241414505317065;0.0023472487380408664;0.0008741321406408254;1.3099827796827033;0.4878469132173941;112.10208690400064;0.3724071192260692;85.57523705094304;229.78947671243287;Train;$< 50$;$d > 5$;2
division_10_size_25;0.339358212940776;1.0;0.0003590405757853;0.4667137243643333;1.3397172535165611;0.3425095144601092;0.9645948678123945;0.0033243277389554;-1.0806990541485832;2.9467387611877767;0.0;1.0;-7.932075151391192;2785.2005245167124;-0.7620392192071271;2.142641083379336;0.2924585868597798;0.7464261562468848;-1.0714558422201244;2.9196269235798593;-0.03604709189594748;1.0367046657296664;-5.706487809089026;300.81269914567116;0.339358212940776;945.1806726817035;0.7271228490290998;0.25330584647619525;0.3518142427093841;102.08326001196626;2785.2005245167124;2.142641083379336;0.7464261562468848;2.9196269235798593;300.81269914567116;0.0007692950882777559;0.0002679972769200898;0.0010482645317203769;0.00037221904010288637;1.362629955258337;0.4838442956085737;140.39341515436388;0.35508121169759777;103.03121152781873;290.16238576870825;Train;$< 25$;$d > 5$;2
division_10_size_5;0.9573441486899636;1.0;0.0811198707668065;0.7137192267981296;2.0384640194567702;0.9444812841020503;0.9456155417125858;0.0748205566444997;-0.04359234016785111;1.0445564443762538;0.0;1.0;-2.5118273322518925;12.327435812548048;-0.3372656337601202;1.4011111967463403;0.7121965926218996;0.4905654406725755;-0.057119407904401405;1.0587822298148906;-0.05591919664410748;1.0575122297471122;-2.592662610307672;13.365310883095564;0.9573441486899636;11.80159854349398;1.3413456058691013;0.4696399541774037;1.0124031453164744;12.79520216935383;12.327435812548048;1.4011111967463403;0.4905654406725755;1.0587822298148906;13.365310883095564;0.11365795920998872;0.039794605150020805;0.08588827765277515;0.08578525541140314;0.7556732344110832;0.7547668109446749;9.539079349399593;0.998800508705175;12.623285985289208;12.63844569087553;Train;$< 5$;$2 < d \leq 5$;1
division_10_size_4;0.8314982867588935;1.0000000000000002;0.0654421850288016;0.5668622056461988;1.8969404717876952;0.805600604620737;0.9517977361046146;0.0429079189723267;-0.18452604077353416;1.2026482987690945;2.2204460492503128e-16;0.9999999999999998;-2.726588197440647;15.280663375770422;-0.5676390283410712;1.764097147489384;0.6402423102747921;0.5271646711494274;-0.21616718705580074;1.2413098925996746;-0.04940272883902042;1.050643389941923;-3.1486988786535406;23.30572127361726;0.8314982867588933;12.705845417492474;1.466843755813674;0.43833652090056435;0.873608178731265;19.378667310693046;15.280663375770425;1.7640971474893845;0.5271646711494276;1.2413098925996748;23.305721273617262;0.11544637193478138;0.034498807950008176;0.08123403166958974;0.06875639912386666;0.7036516636094977;0.5955700293700777;13.211132565338218;0.8463989501779938;18.775103149148435;22.182332746514064;Train;$< 4$;$2 < d \leq 5$;1
division_10_size_3;1.0000000000000002;0.9799810388272414;0.0901596545435;0.5745915340907165;2.0701406933707416;0.9583775906720512;0.914969999798718;0.0705133540459177;2.2204460492503128e-16;0.9999999999999998;-0.020222055640164983;1.0204279066426791;-2.40617324085179;11.091435576846877;-0.5540958661154209;1.7403667486721446;0.7276165727795231;0.48305895497939955;-0.042513433914295816;1.0434300736297075;-0.0888640013493509;1.0929320089401702;-2.651953168010414;14.181710876337105;1.0204279066426793;11.091435576846878;1.740366748672145;0.48305895497939966;1.0929320089401704;14.181710876337107;10.869396558683825;1.7055264143041169;0.4733886165155136;1.0225416874992257;13.897807756940423;0.15691086483927486;0.04355242850508678;0.0940752949787532;0.0985383723655792;0.5995460867232829;0.6279894796737812;8.148691008465537;1.0474415454964452;13.591433901271577;12.975839997667636;Train;$< 3$;$2 < d \leq 5$;1
division_10_size_2.5;1.0;0.9250597632402832;0.0466499199773262;0.6679306211965802;1.9717096832176093;0.9823019137372324;0.8051917413435211;0.0438446194506543;0.0;1.0;-0.07789693464836325;1.0810112381250023;-3.065084067074474;21.43626399543754;-0.40357097132352626;1.4971614839405418;0.6789010258789078;0.5071740573734527;-0.017856570082471424;1.0180169518304552;-0.21667484192145872;1.2419402095846477;-3.127103271212494;22.807815703029824;1.0810112381250023;21.43626399543754;1.4971614839405418;0.5071740573734527;1.2419402095846477;22.807815703029824;19.829825296375656;1.3849638478665087;0.4691663134354999;0.9417265204348756;21.09859259427278;0.06984246341896122;0.023659629191047412;0.04749040933845227;0.057936411393747535;0.679964695024765;0.8295298956768847;15.234038510661827;1.2199602446222189;22.404161013252295;18.36466484216469;Train;$< 2.5$;$2 < d \leq 5$;1
division_10_size_2;1.0;0.678410952776459;0.0197763785057961;0.4791346668330464;1.698187331282255;0.946693726690019;0.6876025737008303;0.0194768818597328;0.0;1.0;-0.38800204962230395;1.4740328054955603;-3.9232670582360885;50.56537523828835;-0.7357735794702441;2.0870959027234157;0.5295614064694762;0.588863184631655;-0.05477965237181469;1.0563078341042342;-0.37454426246004313;1.4543284714857554;-3.938527062382344;51.342920658539065;1.4740328054955603;50.56537523828835;2.0870959027234157;0.588863184631655;1.4543284714857554;51.342920658539065;34.30410439290637;1.4159087199024363;0.39949123414094095;0.7166108041598914;34.83159972228563;0.04127519855015447;0.011645581227404101;0.020889943545883013;0.02876135032385819;0.5061137021666692;0.696819187651141;24.60017318396465;1.3768036405022488;48.606020897382315;35.30352438612899;Test;$< 2$;$d \leq 2$;0
division_10_size_0.4;1.0;0.4499929168063781;0.0955666217272876;0.5484394467044577;1.5455595385336658;0.9661026880005084;0.4633097248068969;0.0786839198271401;0.0;1.0;-0.7985234367719244;2.2222572015067463;-2.3479316650021813;10.463904467122806;-0.600678403347562;1.8233553512770548;0.4353860056485069;0.647014867475594;-0.034485148141346865;1.035086655301257;-0.7693594964778702;2.1583833588142154;-2.5423164668351896;12.709077054077756;2.2222572015067463;10.463904467122806;1.8233553512770548;0.647014867475594;2.1583833588142154;12.709077054077756;4.70868289234388;0.82049699289568;0.29115210743243475;0.4657816631663707;5.71899465348146;0.1742519111299199;0.06183302509197121;0.09891973484213855;0.20626940599427057;0.5676823525245891;1.1837425750841772;6.970159187662723;2.0852199646859795;12.278273503950102;5.888238992474413;Train;$< 0.4$;$d \leq 2$;0
division_10_size_0.2;0.8707087923356196;0.1138777170682874;0.1056179895895016;0.489425823373848;1.0902044989934083;0.8511271155922558;0.1239780469797819;0.0924977468252086;-0.13844769519048966;1.1484896084689407;-2.172630063591932;8.781349202850146;-2.2479265662577155;9.468084025142245;-0.7145223639919924;2.043210538231347;0.08636529239921316;0.9172591022356864;-0.16119378953985045;1.1749126325321584;-2.0876507695362467;8.065944127697689;-2.3805709934068275;10.811074153943261;7.645997959491006;8.243944007263776;1.7790413802308271;0.7986655651664891;7.023088470474237;9.413297320430766;1.0782037937939204;0.23267615158365254;0.10445537252270681;0.13379636834745387;1.2311404437070252;0.21579978935607833;0.0968790623108043;0.12409191019135542;0.851908802908676;0.5750325825693869;3.9476813459858953;5.291218869349407;6.865143759935628;9.201598361099714;1.3403358593594834;Train;$< 0.2$;$d \leq 2$;0
